route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,pull_time
8529,38,PTH-MADT,PTH-MADT,Puttenahalli - Malya Adhithi School,3,
8530,38,PTH-MADT,MADT-PTH,Malya Adhithi School - Puttenahalli,3,
8531,38,BEL GS-48,RMP-BELF,CS-Ramaswamipalya - CS-BEL Factory,3,
8532,38,BEL GS-48,BELF-RMP,CS-BEL Factory - CS-Ramaswamipalya,3,
8533,38,CHAKRA-10,YHK-YHK,Yelahanka Old Town - Yelahanka Old Town,3,
8534,38,324-C,KMT-HGDR,KR Market - Hagaduru,3,
8535,38,CHAKRA-12,YHK-YHK,Yelahanka Old Town - Yelahanka Old Town,3,
8536,38,324-C,HGDR-KMT,Hagaduru - KR Market,3,
8537,38,295-D,SBS-YRB,Shivajinagara Bus Station - Yarappana Bande,3,
8538,38,CHAKRA-17,NES-NES,NES Office - NES Office,3,
8539,38,CHAKRA-17A,NES-NES,NES Office - NES Office,3,
8540,38,295-D,YRB-SBS,Yarappana Bande - Shivajinagara Bus Station,3,
8541,38,369-Q,BSK-CKMH,Banashankari Bus Station - Chikka Kammanahalli,3,
8542,38,369-Q,CKMH-BSK,Chikka Kammanahalli - Banashankari Bus Station,3,
8545,38,ADITI-9,HPB-MADT,CS-HP Petrol Bunk Coles Road - CS-Malya Adithi School,3,
8547,38,107-C D14G-SBS,D14G-SBS,Depot-14 Gate - Shivajinagara Bus Station,3,
8548,38,107-C D14G-SBS,SBS-D14G,Shivajinagara Bus Station - Depot-14 Gate,3,
8549,38,ADITI-9,MADT-HPB,CS-Malya Adithi School - CS-HP Petrol Bunk Coles Road,3,
8550,38,MADT-YHK,MADT-YHK,Malya Adhithi School - Yelahanka Old Town,3,
8551,38,MADT-YHK,YHK-MADT,Yelahanka Old Town - Malya Adhithi School,3,
8552,38,SVMS-2,CKBS-SVM,CS-Chikka Bellanduru - CS-Sapthagiri Vidya Mandir,3,
8553,38,SVMS-2,SVM-CKBS,CS-Sapthagiri Vidya Mandir - CS-Chikka Bellanduru,3,
8554,38,CHAKRA-10A,HNRJ-HNRJ,Hennuru Junction - Hennur Junction,3,
8556,38,296-A HPPCR-KBS,HPB-KBS,HP Petrol Bunk Coles Road - Kempegowda Bus Station,3,
8559,38,319-G SVMS-KDG,SVMS-KDG,Sapthagiri Vidya Mandir Opp Carmelaram Station - Kadugodi Bus Station,3,
8561,38,319-G SVMS-KDG,KDG-SVMS,Kadugodi Bus Station - Sapthagiri Vidya Mandir Opp Carmelaram Station,3,
8563,38,290-E YHKOT-STJHS,YLKOT-SJSTC,Yelahanka Old Town - St Johns School Thamos Cafe,3,2025-07-28T19:00:01.087577
8563,38,290-E YHKOT-SBS-STJHS,YLKOT-SJSTC,Yelahanka Old Town - St Johns School Thamos Cafe,3,
8566,38,290-E YHKOT-SBS-STJHS,STJHS-YHKOT,St Johns School Thamos Cafe - Yelahanka Old Town,3,
8566,38,290-E YHKOT-STJHS,STJHS-YHKOT,St Johns School Thamos Cafe - Yelahanka Old Town,3,2025-07-28T19:00:01.087577
8567,38,ADITI-8,SBD-MADT,CS-Stanley Boutique Domlur - CS-Malya Adithi School,3,
8568,38,ADITI-8,MADT-SBD,CS-Malya Adithi School - CS-Stanley Boutique Domlur,3,
8570,38,328-H CBR-ATB,CBR-ATB,Chikka Bellanduru - Attibele Bus Stand,3,
8571,38,ADITI-12,ADITI-12,CS- Bengaluru Club - CS-Malya Adithi School,3,
8572,38,ADITI-12,ADITI-12,CS-Malya Adithi School - CS- Bengaluru Club,3,
8573,38,STJHS-2,D10G-STJHS,CS-Depot-10 Gate - CS-St Johns High School Thomas Cafe,3,
8574,38,STJHS-2,STJHS-D10G,CS-St Johns High School Thomas Cafe - CS-Depot-10 Gate,3,
8575,38,328-H CBR-ATB,ATB-CBR,Attibele Bus Stand - Chikka Bellanduru,3,
8576,38,G-10 STJHS-KMT,STJHS-KMT,St Johns School Thamos Cafe - KR Market,3,
8577,38,G-10 STJHS-KMT,KMT-STJHS,KR Market - St Johns School Thamos Cafe,3,
8578,38,290-E RMC-SBS-YHKOT,RMC-YHKOT,Richmond Circle - Yelahanka Old Town,3,
8579,38,290-E RMC-SBS-YHKOT,YHKOT-RMC,Yelahanka Old Town - Richmond Circle,3,
8580,38,284-H,YHKOT-GRN2,Yelahanka Satellite Town - Girinagara 2nd Stage,3,
8581,38,284-H,GNR2-YHKOT,Girinagara 2nd Stage - Yelahanka Satellite Town,3,
8582,38,284-H PTH-GNR2,PTH-GNR2,Puttenahalli - Girinagara 2nd Stage,3,
8585,38,284-H PTH-GNR2,GNR2-PTH,Girinagara 2nd Stage - Puttenahalli,3,
8587,38,BEMLA-7,YHK4-BEMLF,CS-Yelahanka 4th Phase Vivekanad Park - CS-BEML Factory,3,
8588,38,BEMLA-7,BEMLF-YST4,CS-BEML Factory - CS-Yelahanka 4th Phase Vivekanad Park,3,
8589,38,HSS-20,HSS-GJR,CS-Head Start School Kommasandra - CS-Gunjuru,3,
8590,38,HSS-20,GJR-HSS,CS-Gunjuru - CS-Head Start School Kommasandra,3,
8591,38,G-9 PTH-MGRMS,PTH-MGRMS,Puttenahalli - MG Road Metro Station,3,
8592,38,D11-YSTVP,PTH-YST4,Depot-11 Puttenahalli - Yelahanka 4th Phase Vivekananda Park,3,
8593,38,D11-YSTVP,YST4-PTH,Yelahanka 4th Phase Vivekananda Park - Depot-11 Puttenahalli,3,
8594,38,G-9 PTH-MGRMS,MGRMS-PTH,MG Road Metro Station - Puttenahalli,3,
8596,38,210-Z BSK-RMLO,BSK-RMLO,Banashankari Bus Station - Ramanjaneya Layout Chikkallasandra,3,
8597,38,210-Z BSK-RMLO,RMLO-BSK,Ramanjaneya Layout Chikkallasandra - Banashankari Bus Station,3,
8598,38,330 MGRMS-MNKL,MGRMS-HALMG,MG Road Metro Station - Munnekolalu,3,
8600,38,330 MGRMS-MNKL,MNKL-MGRMS,Munnekolalu - MG Road Metro Station,3,
8601,38,TR-4A D10G-JJRN,D10G-JJN,Depot-10 Gate - Jagajeevanram Nagara,3,
8602,38,401-AK,CKB-BGL,Chikka Banavara - Bagalur,3,
8603,38,TR-4A D10G-JJRN,JJN-D10G,Jagajeevanram Nagara - Depot-10 Gate,3,
8604,38,HALPV-4,HALPV-4,CS-BMSIT College Campous Yelahanka - CS-HAL Main Gate,3,
8605,38,401-AK,BGL-CKB,Bagalur - Chikka Banavara,3,
8606,38,HALPV-4,HALPV-4,CS-HAL Main Gate - CS-BMSIT College Campous Yelahanka,3,
8608,38,401-AK CKB-YHK,CKB-YHK,Chikka Banavara - Yelahanka Old Town,3,
8609,38,285-M BMSIT-DBP,BMSIT-DBP,BMSIT College Campous Yelahanka - Doddaballapura Bus Stand,3,
8610,38,285-M BMSIT-DBP,DBP-BMSIT,Doddaballapura Bus Stand - BMSIT College Campous Yelahanka,3,
8612,38,HSS-GJR-CNS,HSS-CNS,Head Start School Kommasandra - Channasandra,3,
8613,38,401-AK CKB-YHK,YHK-CKB,Yelahanka Old Town - Chikka Banavara,3,
8614,38,HSS-GJR-CNS,CNS-HSS,Channasandra - Head Start School Kommasandra,3,
8615,38,279-E KBS-AGO-D14G,KBS-D14G,Kempegowda Bus Station - Depot-14 Gate,3,
8616,38,279-E KBS-AGO-D14G,D14G-KBS,Depot-14 Gate - Kempegowda Bus Station,3,
8618,38,292-D,SBS-NNH,Shivajinagara Bus Station - Nagaraesh Nagenahalli Dinne,3,
8619,38,292-D,NNH-SBS,Nagaresh Nagenahalli - Shivajinagara Bus Station,3,
8621,38,300-B,KBS-BSW,Kempegowda Bus Station - Banasawadi,3,
8622,38,300-B,BSW-KBS,Banasawadi - Kempegowda Bus Station,3,
8623,38,SVMS- 2,DKNH-SVM,CS-Doddakannalli - CS-Sapthagiri Vidya Mandir,3,
8624,38,288 KBS-TDL,KBS-TDL,Kempegowda Bus Station - Thindlu,3,
8625,38,SVMS- 2,SVM-DKNH,CS-Sapthagiri Vidya Mandir - CS-Doddakannalli,3,
8626,38,BELGS-40,MGDRD2,CS-Magadi Road 2nd Cross - CS-BEL Factory,3,
8627,38,BELGS-40,BEL-MGDRD2,CS-BEL Factory - CS-Magadi Road 2nd Cross,3,
8628,38,342-F PSKGH-SJP-ATB,PSKGH-ATB,ST Peterâ€Œ School - Attibele Bus Stand,3,
8629,38,104,KBS-SDSN,Kempegowda Bus Station - Sadashivanagara,3,
8630,38,104,SDSN-KBS,Sadashivanagara - Kempegowda Bus Station,3,
8631,38,302-C,KMT-BBP,KR Market - Babusabpalya 302,3,
8632,38,320-E,SBS-NGDH,Shivajinagara Bus Station - Nagondanahalli,3,
8633,38,302-C,BBP-KMT,Babusabpalya 302 - KR Market,3,
8634,38,320-E,NGDH-SBS,Nagondanahalli - Shivajinagara Bus Station,3,
8635,38,D41G-HGR,D41G-HGR,Depot-41 Gate - Hagaduru,3,
8636,38,D41G-HGR,HGR-D41G,Hagaduru - Depot-41 Gate,3,
8637,38,242-B TVK-BELF,TVK-BELF,Tavarekere - BEL Factory,3,
8638,38,KIA-17,BEML5-KIA,BEML Layout 5th stage - Kempegowda International Airport,3,
8639,38,ABS-1,SMPRG-ASRS,CS-Sompura Gate - CS-Aspire bee School,3,
8640,38,ABS-1,APRS-SMPRG,CS-Aspire bee School - CS-Sompura Gate,3,
8641,38,KIA-17,KIA-BEML5,Kempegowda International Airport - BEML Layout 5th stage,3,
8643,38,HALPV-13,PPLO-HAL,CS-Poornaprajna Layout - CS-HAL ARDC,3,
8645,38,HALPV-13,HAL-PPLO,CS-HAL ARDC - CS-Poornaprajna Layout,3,
8647,38,VPS-4,DPJN-VPS,CS-Deepanjalinagara - CS-Vidyaniketan Public School Ullalu,3,
8648,38,VPS-4,VPS-DPJN,CS-Vidyaniketan Public School Ullalu - CS-Deepanjalinagara,3,
8649,38,201 BSK-HAL,BSK-HAL,Banashankari Bus Station - HAL Main Gate,3,
8651,38,201-A,SRN-DBS,Srinagara Bus Station - Dr BR Ambedkar Bus Terminal (Domlur),3,
8652,38,201-A,DBS-SRN,Dr BR Ambedkar Bus Terminal (Domlur) - Srinagara Bus Station,3,
8655,38,K-2A,KVB-MRBS,Kaval Byrasandra - Mysore Road Bus Station,3,
8656,38,K-2A,MRBS-KVB,Mysore Road Bus Station - Kaval Byrasandra,3,
8657,38,287-E,KBS-CNH,Kempegowda Bus Station - Cholanayakanahalli,3,
8658,38,BEMLA-28,MRPG-BEMLF,CS-Marappa Garden - CS-BEML Factory,3,
8659,38,BEMLA-28,BEMLF-MRPG,CS-BEML Factory - CS-Marappa Garden,3,
8660,38,ADITI-6,ADITI-6,CS-Nandidurga Road Mosque - CS-Malya Adithi School,3,
8661,38,ADITI-6,ADITI-6,CS-Malya Adithi School - CS-Nandidurga Road Mosque,3,
8662,38,D14G-MRPG,D14G-MRPG,Depot-14 Gate - Marappa Garden,3,
8663,38,287-E,CNH-KBS,Cholanayakanahalli - Kempegowda Bus Station,3,
8664,38,D14G-MRPG,MRPG-D14G,Marappa Garden - Depot-14 Gate,3,
8665,38,285 SBS-MKC-MADT,SBS-MADT,Shivajinagara Bus Station - Malya Adhithi School,3,
8666,38,401-AK PSS-CKB-BGR,PSS-BGR,Peenya 2nd Stage - Bagalur,3,
8667,38,285 SBS-MKC-MADT,MADT-SBS,Malya Adhithi School - Shivajinagara Bus Station,3,
8668,38,401-AK PSS-CKB-BGR,BGR-PSS,Bagalur - Peenya 2nd stage,3,
8670,38,284 D14G-RTNPS-KBS,D14G-KBS,Depot-14 Gate - Kempegowda Bus Station,3,
8671,38,284 D14G-RTNPS-KBS,KBS-D14G,Kempegowda Bus Station - Depot-14 Gate,3,
8673,38,VNS-16,BPS-VPSH,CS-Bhoopasandra - CS-Vidyaniketan School Hebbala,3,
8674,38,VNS-16,VPHS-BPS,CS-Vidyaniketan School Hebbala - CS-Bhoopasandra,3,
8676,38,507 PSS-GGP-RMN-KRPGH,PSS-KRPGH,Peenya 2nd Stage - Krishnaraja Pura Govt Hospital,3,
8678,38,CHLS-5,KVB-CHLS,CS-Kaval Byrasandra - CS-Christal House Learning School,3,
8679,38,CHLS-5,CHLS-KVB,CS-Christal House Learning School - CS-Kaval Byrasandra,3,
8680,38,287-F,SBS-CMN,Shivajinagara Bus Station - Chamundi Nagara,3,
8681,38,507 PSS-GGP-RMN-KRPGH,KRPGH-PSS,Krishnaraja Pura Govt Hospital - Peenya 2nd stage,3,
8682,38,BELGS-54,BELGS-54,CS-Hegganahalli - CS-BEL Factory,3,
8683,38,BELGS-54,BELGS-54,CS-BEL Factory - CS-Hegganahalli,3,
8684,38,290 CHLS-HBL-KVB,CHLS-KVB,Christal House Learning School - Kaval Byrasandra,3,
8685,38,287-F,CMN-SBS,Chamundi Nagara - Shivajinagara Bus Station,3,
8686,38,290 CHLS-HBL-KVB,KVB-CHLS,Kaval Byrasandra - Christal House Learning School,3,
8687,38,287-P,SBS-CNH,Shivajinagara Bus Station - Cholanayakanahalli,3,
8688,38,VNS-13,RTNPS-VPSH,CS-R T Nagara Police Station - CS-Vidyaniketan School Hebbala,3,
8689,38,VNS-13,VPSH-RTNPS,CS-Vidyaniketan School Hebbala - CS-R T Nagara Police Station,3,
8690,38,80-R,KBS-RPB,Kempegowda Bus Station - Rajkumar Punya Bhoomi,3,
8691,38,248 KMT-JHC-BELF,KMT-BELF,KR Market (Kalasipalya) - BEL Factory,3,
8692,38,287-P,CNH-SBS,Cholanayakanahalli - Shivajinagara Bus Station,3,
8693,38,80-R,RPB-KBS,Rajkumar Punya Bhoomi - Kempegowda Bus Station,3,
8694,38,248 KMT-JHC-BELF,BELF-KMT,BEL Factory - KR Market (Kalasipalya),3,
8695,38,278 HBL-RTN-SBS,BPSAB-SBS,Bhoopasandra Ayyappa Bakery - Shivajinagara Bus Station,3,
8696,38,BC-7B BDH-JHC-PSS,BDH-PSS,Byadarahalli - Peenya 2nd stage,3,
8698,38,278 HBL-RTN-SBS,SBS-BPSAB,Shivajinagara Bus Station - Bhoopasandra Ayyappa Bakery,3,
8699,38,VNS-20,MMLKVB-VPSH,CS-MM Layout Kavalbyrasandra - CS-Vidyaniketan School Hebbala,3,
8700,38,VNS-20,VPSH-MMLKVB,CS-Vidyaniketan School Hebbala - CS-MM Layout Kavalbyrasandra,3,
8705,38,BMSIT-1,BMSIT-1,CS-8th Mile - CS-BMSIT College Campous Yelahanka,3,
8706,38,BMSIT-1,BMSIT-1,CS-BMSIT College Campous Yelahanka - CS-8th Mile,3,
8707,38,BC-7C,8th Mile -8th Mile,8th Mile Dasarahalli - 8th Mile Dasarahalli,3,
8709,38,VNS-12,BSN-VPSH,CS-Bhuvaneshwari Nagar - CS-Vidyaniketan School Hebbala,3,
8710,38,VNS-12,VPSH-BSN,CS-Vidyaniketan School Hebbala - CS-Bhuvaneshwari Nagar,3,
8713,38,114 BHN-KMT,BHN-KMT,Bhuvaneshwari Nagara - KR Market,3,
8714,38,BC-7CA,8th Mile-8th Mile,8th Mile Dasarahalli - 8th Mile Dasarahalli,3,
8716,38,114 BHN-KMT,KMT-BHN,KR Market - Bhuvaneshwari Nagara,3,
8718,38,VNS-014,SJNVT-VPSH,CS-Sanjayanagara Vybhava Talkies - CS-Vidyaniketan School Hebbala,3,
8719,38,VNS-014,VPSH-SJNVT,CS-Vidyaniketan School Hebbala - CS-Sanjayanagara Vybhava Talkies,3,
8722,38,288 VSD-TDL,VSD-TDL,Vidhana Soudha - Thindlu,3,
8724,38,252-A SBS-KGVP,SBS-KGVP,Shivajinagara Bus Station - Kongovi PVT LTD Peenya,3,
8726,38,ITPL-2B,STP-ITPL,CS-Sultanpalya - CS-ITPL,3,
8727,38,ITPL-2B,ITPL-STP,CS-ITPL - CS-Sultanpalya,3,
8728,38,252-A SBS-KGVP,KGVP-SBS,Kongovi PVT LTD Peenya - Shivajinagara Bus Station,3,
8729,38,248-G MRTG-JHC-NMG,MGRTG-NMG,Magadi Road Tollgate - Nelamangala Bus Station,3,
8730,38,KANGOVI-7,KANGOVI-7,CS-Kongovi PVT LTD Peenya - CS-Kangovi PVT LTD Kukkanahalli,3,
8731,38,248-G MRTG-JHC-NMG,NMG-MGRTG,Nelamangala Bus Station - Magadi Road TollGate,3,
8732,38,KANGOVI-7,KANGOVI-7,CS-Kangovi PVT LTD Kukkanahalli - CS-Kongovi PVT LTD Peenya,3,
8733,38,KANGOVI-6,KANGOVI-6,CS-Kongovi PVT LTD Peenya - CS-Kangovi PVT LTD Kukkanahalli,3,
8734,38,KANGOVI-6,KANGOVI-6,CS-Kangovi PVT LTD Kukkanahalli - CS-Kongovi PVT LTD Peenya,3,
8735,38,320-C,SBS-WFTTMC,Shivajinagara Bus Station - White Field Bus Station (Vydehi Hospital),3,
8736,38,320-C,WFTTMC-SBS,White Field Bus Station (Vydehi Hospital) - Shivajinagara Bus Station,3,
8737,38,248-G,MGRTG-JHC,Magadi Road Tollgate - Jalahalli Cross,3,
8738,38,STP-HBL,STP-HBL,Sultan palya - Hebbala,3,
8739,38,501-D RTPS-GGP,RTPS-GGP,Depot-14 Gate - Goraguntepalya,3,
8740,38,248-G,JHC-MGRTG,Jalahalli Cross - Magadi Road TollGate,3,
8741,38,STP-HBL,HBL-STP,Hebbala - Sultan palya,3,
8742,38,288-G VSD-KDHCB,VSD-KDHCB,Vidhana Soudha - Kodigehalli Canara Bank Colony,3,
8743,38,250-DA,JHC-JHC,Jalahalli Cross - Jalahalli Cross,3,
8744,38,410 KGVP-BMH,KGVP-BMH,Kongovi PVT LTD Peenya - Bommanahalli,3,
8745,38,410 KGVP-BMH,BMH-KGVP,Bommanahalli - Kongovi PVT LTD Peenya,3,
8746,38,RTNP-WSPM,RTNPS-WMPL,RT Nagara Police Station - Whispering Meadows Patelappa Layout,3,
8747,38,RTNP-WSPM,WMPL-RTNPS,Whispering Meadows Patelappa Layout - RT Nagara Police Station,3,
8748,38,VNS-21,WMPL-VPSH,CS-Whispering Meadows Patelappa Layout - CS-Vidyaniketan School Hebbala,3,
8749,38,VNS-21,VPSH-WMPL,CS-Vidyaniketan School Hebbala - CS-Whispering Meadows Patelappa Layout,3,
8750,38,501-D RTPS-GGP,GGP-D14G,Goraguntepalya - Depot-14 Gate,3,
8751,38,BCGHS-14,CBI-BCGHS,CS-CBI - CS-Bishop Coton Girls High School,3,
8752,38,270,SBS-ACP,Shivajinagara Bus Station - Anchepalya,3,
8753,38,BCGHS-14,BCGHS-CBI,CS-Bishop Coton Girls High School - CS-CBI,3,
8754,38,SSPC-2,JHC-SSPC,CS-Jalahalli Cross - CS-Sri Sai Packaging Company,3,
8756,38,270,ACP-SBS,Anchepalya - Shivajinagara Bus Station,3,
8757,38,114-A STP-SBS-BCGHS,STP-BCGHS,Sultan palya - Bishop Coton Girls High School,3,
8758,38,410-F BSK-SSPC,BSK-SSPC,Banashankari Bus Station - Sri Sai Packaging Company,3,
8759,38,410-F BSK-SSPC,SSPC-BSK,Sri Sai Packaging Company - Banashankari Bus Station,3,
8762,38,404-E,SBS-YSTF,Shivajinagara Bus Station - 5th Phase Yelahanka New Town,3,
8763,38,KANGOVI-8,KGPP-KGPK,CS-Kongovi PVT LTD Peenya - CS-Kangovi PVT LTD Kukkanahalli,3,
8764,38,KANGOVI-8,KGVPK-KGVP,CS-Kangovi PVT LTD Kukkanahalli - CS-Kongovi PVT LTD Peenya,3,
8765,38,SHAHI-1,GJR-SHAHI,CS-Gunjuru - CS-Shahi Ex PVT Ltd U-7 Bellanduru,3,
8766,38,SHAHI-1,SHAHI-GJR,CS-Shahi Ex PVT Ltd U-7 Bellanduru - CS-Gunjuru,3,
8767,38,252 PSS-KGVP,PSS-KGVP,Peenya 2nd Stage - Kongovi PVT LTD Peenya,3,
8768,38,252 PSS-KGVP,KGVP-PSS,Kongovi PVT LTD Peenya - Peenya 2nd Stage,3,
8771,38,KANGOVI-9,KGVPK-KGVP,CS-Kangovi PVT LTD Kukkanahalli - CS-Kongovi PVT LTD Peenya,3,
8772,38,404-E,YSTF-SBS,5th Phase Yelahanka New Town - Shivajinagara Bus Station,3,
8773,38,KANGOVI-9,KGVP-KGVPK,CS-Kongovi PVT LTD Peenya - CS-Kangovi PVT LTD Kukkanahalli,3,
8778,38,CLO-BMBS,CLO-BMBS,Chandra Layout - Bande Maramma Bus Station,3,
8779,38,CLO-BMBS,BMBS-CLO,Bande Maramma Bus Station - Chandra Layout,3,
8781,38,CALL BUS-8,SNBS-CKB,Shanthinagara Bus Station - Chikka Banavara,3,
8787,38,CALL BUS-8,CKB-SNBS,Chikka Banavara - Shanthinagara Bus Station,3,
8790,38,375-J,TPR-SNBS,Thippuru - Shanthinagara Bus Station,3,
8794,38,KWS-1,PSS-KWS,CS-Peenya 2nd Stage - CS-Kengeri Work Shop,3,
8795,38,CHAKRA-9,GJR-GJR,Gunjuru - Gunjuru,3,
8797,38,KWS-1,KWS-PSS,CS-Kengeri Work Shop - CS-Peenya 2nd Stage,3,
8798,38,271-F-SNBS-HGV,SNBS-HGV,Shanthinagara Bus Station - Hesaraghatta,3,
8799,38,375-D KWS-BSK,KWS-BSK,Kengeri Work shop - Banashankari Bus Station,3,
8799,38,375--D KWS-BSK,KWS-BSK,Kengeri Work shop - Banashankari Bus Station,3,2025-07-28T19:00:01.087577
8800,38,375--D KWS-BSK,BSK-KWS,Banashankari Bus Station - Kengeri Work shop,3,2025-07-28T19:00:01.087577
8800,38,375-D KWS-BSK,BSK-KWS,Banashankari Bus Station - Kengeri Work shop,3,
8801,38,271-F-SNBS-HGV,HGV-SNBS,Hesaraghatta - Shanthinagara Bus Station,3,
8802,38,ITPL-7D,KDG-ITPL,CS-Kudlu Gate - CS-ITPL,3,
8803,38,225-C CLO-BEML5,CLO-BEML5,Chandra Layout - BEML Layout 5th stage,3,
8804,38,ITPL-7D,ITPL-KDG,CS-ITPL - CS-Kudlu Gate,3,
8805,38,225-C CLO-BEML5,BEML5-CLO,BEML Layout 5th stage - Chandra Layout,3,
8806,38,ITPL-3E,ATGP-ITPL,CS-Attiguppe - CS-ITPL,3,
8807,38,ITPL-3E,ITPL-ATGP,CS-ITPL - CS-Attiguppe,3,
8809,38,286-F D48G-KNP,D48G-KNP,Depot-48 Gate - K Narayanapura Main Bus Stand,3,
8810,38,IIHS-HBL,IIHS-HBL,Bashyam Circle Sadashivanagara - Hebbala,3,
8811,38,286-F D48G-KNP,KNP-D48G,K Narayanapura Main Bus Stand - Depot-48 Gate,3,
8812,38,IIHS-HBL,HBL-IIHS,Hebbala - Bashyam Circle Sadashivanagara,3,
8813,38,356-JE,JHC-ELC,Jalahalli Cross - Electronic City,3,
8814,38,ITPL-2C,BPS-ITPL,CS-Bhoopasandra - CS-ITPL,3,
8815,38,ITPL-2C,ITPL-BPS,CS-ITPL - CS-Bhoopasandra,3,
8816,38,356-JE,ELC-JHC,Electronic City - Jalahalli Cross,3,
8817,38,289-A YHKOT-RZKP,YHKOT-RZKP,Yelahanka Old Town - Razakpalya,3,
8818,38,NMIT-14,ATN-NITTE,CS-Ashwathnagara - CS-NITTE Meenakshi College,3,
8819,38,NMIT-14,NITTE-ATN,CS-NITTE Meenakshi College - CS-Ashwathnagara,3,
8820,38,289-A YHKOT-RZKP,RZKP-YHKOT,Razakpalya - Yelahanka Old Town,3,
8821,38,356-JE PSS -ELCW,PSS-ELC,Peenya 2nd Stage - Electronic City,3,
8822,38,356-JE PSS -ELCW,ELC-PSS,Electronic City - Peenya 2nd Stage,3,
8823,38,248-AB NGSMS-CKB,NGSM-CKB,Nagasandra Metro Staiton - Chikka Banavara,3,
8824,38,ASN-D14G,ATN-D14G,Ashwathnagara - Depot-14 Gate,3,
8825,38,ASN-D14G,D14G-ATN,Depot-14 Gate - Ashwathnagara,3,
8826,38,248-AB NGSMS-CKB,CKB-NGSM,Chikka Banavara - Nagasandra Metro Station,3,
8828,38,BEML5-KHBQ,BEML5-KHBQ,BEML Layout 5th stage - Shirke KHB Quarters,3,
8832,38,KANGOVI-1,KGVP-KGVPK,CS-Kongovi PVT LTD Peenya - CS-Kangovi PVT LTD Kukkanahalli,3,
8833,38,KANGOVI-1,KGVPK-KGVP,CS-Kangovi PVT LTD Kukkanahalli - CS-Kongovi PVT LTD Peenya,3,
8834,38,OASIS-3A,SFH-OASIS,CS-Sheshadripuram Fortis Hospital - CS-Oasis School,3,
8835,38,OASIS-3A,OASIS-SFH,CS-Oasis School - CS-Sheshadripuram Fortis Hospital,3,
8836,38,PSS-KGVP,PSS-PSVP,Peenya 2nd Stage - Kongovi PVT LTD Peenya,3,
8837,38,PSS-KGVP,KGVP-PSS,Kongovi PVT LTD Peenya - Peenya 2nd Stage,3,
8838,38,293-SD OASIS-SBS,OASIS-SBS,Oasis School - Shivajinagara Bus Station,3,
8839,38,293-SD OASIS-SBS,SBS-OASIS,Shivajinagara Bus Station - Oasis School,3,
8840,38,ISROKN-4,ISROQJ-ISROK,CS-ISRO Quarters Jalahalli - CS-ISRO Karthik Nagara,3,
8841,38,ISROKN-4,ISROK-ISROQJ,CS-ISRO Karthik Nagara - CS-ISRO Quarters Jalahalli,3,
8842,38,284 RTNP-YHK-OASIS,RTNPS-OASIS,RT Nagara Police Station - Oasis School,3,
8843,38,BEMLA-26,BEMLF-BEML5S,CS-BEML Factory - CS-BEML Layout 5th Stage,3,
8844,38,BEMLA-26,BEML5S-BEMLF,CS-BEML Layout 5th Stage - CS-BEML Factory,3,
8845,38,BEMLA-20,BUCQ-BEMLF,CS-BUC Quarters - CS-BEML Factory,3,
8846,38,BEMLA-20,BEMLF-BUCQ,CS-BEML Factory - CS-BUC Quarters,3,
8847,38,246,KBS-ANP,Kempegowda Bus Station - Annapoorneshwarinagara,3,
8848,38,246,ANP-KBS,Annapoorneshwarinagara - Kempegowda Bus Station,3,
8849,38,JGF-02,D14G-JGP,CS-Depot-14 Gate - CS-Juggat Pharma,3,
8850,38,JGF-02,JGP-D14G,CS-Juggat Pharma - CS-Depot-14 Gate,3,
8851,38,501-C D14G-HBLB-KGR,D14G-KGR,Depot-14 Gate - Kengeri Bus Station,3,
8852,38,501-C D14G-HBLB-KGR,KGR-D14G,Kengeri Bus Station - Depot-14 Gate,3,
8853,38,BEML-A-22,RKHN-BEML,CS-RK Hegde Nagara - CS-BEML Factory,3,
8854,38,BEML-A-22,BEML-RKHN,CS-BEML Factory - CS-RK Hegde Nagara,3,
8855,38,500 BEML-MRTB-CSB,BEML-CSB,BEML Gate - Central Silk Board,3,
8856,38,500 BEML-MRTB-CSB,CSB-BEML,Central Silk Board - BEML Gate,3,
8857,38,BEML B-22,RKHN-BEML,CS-RK Hegde Nagara - CS-BEML Factory,3,
8858,38,BEML B-22,BEML-RKHN,CS-BEML Factory - CS-RK Hegde Nagara,3,
8861,38,270-D,SBS-ABG,Shivajinagara Bus Station - Abbigere,3,
8862,38,270-D,ABG-SBS,Abbigere - Shivajinagara Bus Station,3,
8863,38,L & T-3,KNRC-BBZ,CS-Kannur Circle - CS-Bamboo Bazaar,3,
8864,38,L & T-3,BBZ-KNRC,CS-Bamboo Bazaar - CS-Kannur Circle,3,
8865,38,270-D PSS-ABG,PSS-ABG,Peenya 2nd Stage - Abbigere,3,
8866,38,270-D PSS-ABG,ABG-PSS,Abbigere - Peenya 2nd stage,3,
8867,38,293-S D48G-BGLR,D48G-BGLR,Depot-48 Gate - Bagalur,3,
8868,38,HALPV-6,YTTMC-HALMG,CS-Yashwanthapura TTMC - CS-HAL Main Gate,3,
8869,38,293-S D48G-BGLR,BGLR-D48G,Bagalur - Depot-48 Gate,3,
8870,38,HALPV-6,HALMG-YTTMC,CS-HAL Main Gate - CS-Yashwanthapura TTMC,3,
8871,38,271-B,KBS-2KVP,Kempegowda Bus Station - 2nd stage Kuvempunagara,3,
